station_id,strdate,element,value,mflag,qflag,sflag,obstime
USW00014819,20120302,AWND,63,,,W,
USW00094846,20120303,TMAX,17,,,X,2400
USW00094846,20120303,TMIN,-11,,,X,2400
USW00094846,20120303,PRCP,0,T,,X,2400
USW00094846,20120303,SNOW,0,T,,X,
USW00094846,20120303,SNWD,0,,,X,
USW00094846,20120303,AWND,71,,,W,
USW00014819,20120303,TMAX,17,,,W,
USW00014819,20120303,TMIN,-10,,,W,
USW00014819,20120303,PRCP,0,T,,W,
USW00014819,20120303,AWND,79,,,W,
USW00094846,20120304,TMAX,0,,,X,2400
USW00094846,20120304,TMIN,-33,,,X,2400
USW00094846,20120304,PRCP,0,T,,X,2400
USW00094846,20120304,SNOW,8,,,X,
USW00094846,20120304,SNWD,0,,,X,
USW00094846,20120304,AWND,38,,,W,
USW00014819,20120304,TMAX,22,,,W,
USW00014819,20120304,TMIN,-32,,,W,
USW00014819,20120304,PRCP,0,T,,W,
USW00014819,20120304,AWND,41,,,W,
USW00094846,20120305,TMAX,28,,,X,2400
USW00094846,20120305,TMIN,-61,,,X,2400
USW00094846,20120305,PRCP,0,,,X,2400
USW00094846,20120305,SNOW,0,,,X,
USW00094846,20120305,SNWD,0,,,X,
USW00094846,20120305,AWND,38,,,W,
USW00014819,20120305,TMAX,28,,,W,
USW00014819,20120305,TMIN,-66,,,W,
USW00014819,20120305,PRCP,0,T,,W,
USW00014819,20120305,AWND,41,,,W,
USW00094846,20120306,TMAX,200,,,X,2400
USW00094846,20120306,TMIN,-6,,,X,2400
USW00094846,20120306,PRCP,0,,,X,2400
USW00094846,20120306,SNOW,0,,,X,
USW00094846,20120306,SNWD,0,,,X,
USW00094846,20120306,AWND,93,,,W,
USW00014819,20120306,TMAX,200,,,W,
USW00014819,20120306,TMIN,0,,,W,
USW00014819,20120306,PRCP,0,,,W,
USW00014819,20120306,AWND,87,,,W,
USW00094846,20120307,TMAX,200,,,X,2400
USW00094846,20120307,TMIN,122,,,X,2400
USW00094846,20120307,PRCP,0,,,X,2400
USW00094846,20120307,SNOW,0,,,X,
USW00094846,20120307,SNWD,0,,,X,
USW00094846,20120307,AWND,119,,,W,
USW00014819,20120307,TMAX,200,,,W,
USW00014819,20120307,TMIN,122,,,W,
USW00014819,20120307,PRCP,0,T,,W,
USW00014819,20120307,AWND,100,,,W,
USW00094846,20120308,TMAX,172,,,X,2400
USW00094846,20120308,TMIN,28,,,X,2400
USW00094846,20120308,PRCP,71,,,X,2400
USW00094846,20120308,SNOW,0,,,X,
USW00094846,20120308,SNWD,0,,,X,
USW00094846,20120308,AWND,68,,,W,
USW00014819,20120308,TMAX,161,,,W,
USW00014819,20120308,TMIN,22,,,W,
USW00014819,20120308,PRCP,53,,,W,
USW00014819,20120308,AWND,66,,,W,
USW00094846,20120309,TMAX,44,,,X,2400
USW00094846,20120309,TMIN,-22,,,X,2400
USW00094846,20120309,PRCP,0,,,X,2400
USW00094846,20120309,SNOW,0,,,X,
USW00094846,20120309,SNWD,0,,,X,
USW00094846,20120309,AWND,56,,,W,
USW00014819,20120309,TMAX,44,,,W,
USW00014819,20120309,TMIN,-10,,,W,
USW00014819,20120309,PRCP,0,,,W,
USW00014819,20120309,AWND,56,,,W,
USW00094846,20120310,TMAX,156,,,X,2400
USW00094846,20120310,TMIN,-28,,,X,2400
USW00094846,20120310,PRCP,0,,,X,2400
USW00094846,20120310,SNOW,0,,,X,
USW00094846,20120310,SNWD,0,,,X,
USW00094846,20120310,AWND,69,,,W,
USW00014819,20120310,TMAX,156,,,W,
USW00014819,20120310,TMIN,-21,,,W,
USW00014819,20120310,PRCP,0,,,W,
USW00014819,20120310,AWND,63,,,W,
USW00094846,20120311,TMAX,206,,,X,2400
USW00094846,20120311,TMIN,50,,,X,2400
USW00094846,20120311,PRCP,0,T,,X,2400
USW00094846,20120311,SNOW,0,,,X,
USW00094846,20120311,SNWD,0,,,X,
USW00094846,20120311,AWND,52,,,W,
USW00014819,20120311,TMAX,200,,,W,
USW00014819,20120311,TMIN,39,,,W,
USW00014819,20120311,PRCP,0,T,,W,
USW00014819,20120311,AWND,43,,,W,
USW00094846,20120312,TMAX,183,,,X,2400
USW00094846,20120312,TMIN,111,,,X,2400
USW00094846,20120312,PRCP,48,,,X,2400
USW00094846,20120312,SNOW,0,,,X,
USW00094846,20120312,SNWD,0,,,X,
USW00094846,20120312,AWND,66,,,W,
USW00014819,20120312,TMAX,194,,,W,
USW00014819,20120312,TMIN,111,,,W,
USW00014819,20120312,PRCP,71,,,W,
USW00014819,20120312,AWND,62,,,W,
USW00094846,20120313,TMAX,211,,,X,2400
USW00094846,20120313,TMIN,89,,,X,2400
USW00094846,20120313,PRCP,0,,,X,2400
USW00094846,20120313,SNOW,0,,,X,
USW00094846,20120313,SNWD,0,,,X,
USW00094846,20120313,AWND,29,,,W,
USW00014819,20120313,TMAX,217,,,W,
USW00014819,20120313,TMIN,89,,,W,
USW00014819,20120313,PRCP,0,,,W,
USW00014819,20120313,AWND,26,,,W,
USW00094846,20120314,TMAX,272,,,X,2400
USW00094846,20120314,TMIN,78,,,X,2400
USW00094846,20120314,PRCP,0,,,X,2400
USW00094846,20120314,SNOW,0,,,X,
USW00094846,20120314,SNWD,0,,,X,
USW00094846,20120314,AWND,51,,,W,
USW00014819,20120314,TMAX,272,,,W,
USW00014819,20120314,TMIN,122,,,W,
USW00014819,20120314,PRCP,0,,,W,
USW00014819,20120314,AWND,45,,,W,
USW00094846,20120315,TMAX,272,,,X,2400
USW00094846,20120315,TMIN,89,,,X,2400
USW00094846,20120315,PRCP,0,,,X,2400
USW00094846,20120315,SNOW,0,,,X,
USW00094846,20120315,SNWD,0,,,X,
USW00094846,20120315,AWND,40,,,W,
USW00014819,20120315,TMAX,272,,,W,
USW00014819,20120315,TMIN,106,,,W,
USW00014819,20120315,PRCP,0,T,,W,
USW00014819,20120315,AWND,37,,,W,
USW00094846,20120316,TMAX,278,,,X,2400
USW00094846,20120316,TMIN,78,,,X,2400
USW00094846,20120316,PRCP,0,,,X,2400
USW00094846,20120316,SNOW,0,,,X,
USW00094846,20120316,SNWD,0,,,X,
USW00094846,20120316,AWND,31,,,W,
USW00014819,20120316,TMAX,272,,,W,
USW00014819,20120316,TMIN,89,,,W,
USW00014819,20120316,PRCP,0,,,W,
USW00014819,20120316,AWND,29,,,W,
USW00094846,20120317,TMAX,278,,,X,2400
USW00094846,20120317,TMIN,144,,,X,2400
USW00094846,20120317,PRCP,0,,,X,2400
USW00094846,20120317,SNOW,0,,,X,
USW00094846,20120317,SNWD,0,,,X,
USW00094846,20120317,AWND,47,,,W,
USW00014819,20120317,TMAX,267,,,W,
USW00014819,20120317,TMIN,144,,,W,
USW00014819,20120317,PRCP,0,,,W,
USW00014819,20120317,AWND,39,,,W,
USW00094846,20120318,TMAX,272,,,X,2400
USW00094846,20120318,TMIN,139,,,X,2400
USW00094846,20120318,PRCP,0,,,X,2400
USW00094846,20120318,SNOW,0,,,X,
USW00094846,20120318,SNWD,0,,,X,
USW00094846,20120318,AWND,46,,,W,
USW00014819,20120318,TMAX,272,,,W,
USW00014819,20120318,TMIN,161,,,W,
USW00014819,20120318,PRCP,0,,,W,
USW00014819,20120318,AWND,39,,,W,
USW00094846,20120319,TMAX,256,,,X,2400
USW00094846,20120319,TMIN,161,,,X,2400
USW00094846,20120319,PRCP,8,,,X,2400
USW00094846,20120319,SNOW,0,,,X,
USW00094846,20120319,SNWD,0,,,X,
USW00094846,20120319,AWND,47,,,W,
USW00014819,20120319,TMAX,261,,,W,
USW00014819,20120319,TMIN,178,,,W,
USW00014819,20120319,PRCP,0,T,,W,
USW00014819,20120319,AWND,43,,,W,
USW00094846,20120320,TMAX,294,,,X,2400
USW00094846,20120320,TMIN,172,,,X,2400
USW00094846,20120320,PRCP,0,,,X,2400
USW00094846,20120320,SNOW,0,,,X,
USW00094846,20120320,SNWD,0,,,X,
USW00094846,20120320,AWND,62,,,W,
USW00014819,20120320,TMAX,294,,,W,
USW00014819,20120320,TMIN,189,,,W,
USW00014819,20120320,PRCP,0,,,W,
USW00014819,20120320,AWND,54,,,W,
USW00094846,20120321,TMAX,306,,,X,2400
USW00094846,20120321,TMIN,161,,,X,2400
USW00094846,20120321,PRCP,0,,,X,2400
USW00094846,20120321,SNOW,0,,,X,
USW00094846,20120321,SNWD,0,,,X,
USW00094846,20120321,AWND,38,,,W,
USW00014819,20120321,TMAX,300,,,W,
USW00014819,20120321,TMIN,189,,,W,
USW00014819,20120321,PRCP,0,,,W,
USW00014819,20120321,AWND,36,,,W,
USW00094846,20120322,TMAX,283,,,X,2400
USW00094846,20120322,TMIN,156,,,X,2400
USW00094846,20120322,PRCP,41,,,X,2400
USW00094846,20120322,SNOW,0,,,X,
USW00094846,20120322,SNWD,0,,,X,
USW00094846,20120322,AWND,28,,,W,
USW00014819,20120322,TMAX,289,,,W,
USW00014819,20120322,TMIN,167,,,W,
USW00014819,20120322,PRCP,10,,,W,
USW00014819,20120322,AWND,24,,,W,
USW00094846,20120323,TMAX,172,,,X,2400
USW00094846,20120323,TMIN,128,,,X,2400
USW00094846,20120323,PRCP,318,,,X,2400
USW00094846,20120323,SNOW,0,,,X,
USW00094846,20120323,SNWD,0,,,X,
USW00094846,20120323,AWND,26,,,W,
USW00014819,20120323,TMAX,172,,,W,
USW00014819,20120323,TMIN,117,,,W,
USW00014819,20120323,PRCP,226,,,W,
USW00014819,20120323,AWND,21,,,W,
USW00094846,20120324,TMAX,167,,,X,2400
USW00094846,20120324,TMIN,100,,,X,2400
USW00094846,20120324,PRCP,0,T,,X,2400
USW00094846,20120324,SNOW,0,,,X,
USW00094846,20120324,SNWD,0,,,X,
USW00094846,20120324,AWND,28,,,W,
USW00014819,20120324,TMAX,161,,,W,
USW00014819,20120324,TMIN,100,,,W,
USW00014819,20120324,PRCP,3,,,W,
USW00014819,20120324,AWND,28,,,W,
USW00094846,20120325,TMAX,217,,,X,2400
USW00094846,20120325,TMIN,61,,,X,2400
USW00094846,20120325,PRCP,0,,,X,2400
USW00094846,20120325,SNOW,0,,,X,
USW00094846,20120325,SNWD,0,,,X,
USW00094846,20120325,AWND,38,,,W,
USW00014819,20120325,TMAX,194,,,W,
USW00014819,20120325,TMIN,67,,,W,
USW00014819,20120325,PRCP,3,,,W,
USW00014819,20120325,AWND,39,,,W,
USW00094846,20120326,TMAX,83,,,X,2400
USW00094846,20120326,TMIN,28,,,X,2400
USW00094846,20120326,PRCP,0,T,,X,2400
USW00094846,20120326,SNOW,0,,,X,
USW00094846,20120326,SNWD,0,,,X,
USW00094846,20120326,AWND,70,,,W,
USW00014819,20120326,TMAX,83,,,W,
USW00014819,20120326,TMIN,33,,,W,
USW00014819,20120326,PRCP,0,,,W,
USW00014819,20120326,AWND,70,,,W,
USW00094846,20120327,TMAX,233,,,X,2400
USW00094846,20120327,TMIN,44,,,X,2400
USW00094846,20120327,PRCP,0,,,X,2400
USW00094846,20120327,SNOW,0,,,X,
USW00094846,20120327,SNWD,0,,,X,
USW00094846,20120327,AWND,84,,,W,
USW00014819,20120327,TMAX,222,,,W,
USW00014819,20120327,TMIN,39,,,W,
USW00014819,20120327,PRCP,0,,,W,
USW00014819,20120327,AWND,69,,,W,
USW00094846,20120328,TMAX,200,,,X,2400
USW00094846,20120328,TMIN,72,,,X,2400
USW00094846,20120328,PRCP,0,,,X,2400
USW00094846,20120328,SNOW,0,,,X,
USW00094846,20120328,SNWD,0,,,X,
USW00094846,20120328,AWND,56,,,W,
USW00014819,20120328,TMAX,200,,,W,
USW00014819,20120328,TMIN,78,,,W,
USW00014819,20120328,PRCP,0,,,W,
USW00014819,20120328,AWND,57,,,W,
USW00094846,20120329,TMAX,89,,,X,2400
USW00094846,20120329,TMIN,44,,,X,2400
USW00094846,20120329,PRCP,0,,,X,2400
USW00094846,20120329,SNOW,0,,,X,
USW00094846,20120329,SNWD,0,,,X,
USW00094846,20120329,AWND,43,,,W,
USW00014819,20120329,TMAX,89,,,W,
USW00014819,20120329,TMIN,44,,,W,
USW00014819,20120329,PRCP,0,,,W,
USW00014819,20120329,AWND,47,,,W,
USW00094846,20120330,TMAX,117,,,X,2400
USW00094846,20120330,TMIN,44,,,X,2400
USW00094846,20120330,PRCP,147,,,X,2400
USW00094846,20120330,SNOW,0,T,,X,
USW00094846,20120330,SNWD,0,,,X,
USW00094846,20120330,AWND,45,,,W,
USW00014819,20120330,TMAX,122,,,W,
USW00014819,20120330,TMIN,44,,,W,
USW00014819,20120330,PRCP,64,,,W,
USW00014819,20120330,AWND,45,,,W,
USW00094846,20120331,TMAX,100,,,X,2400
USW00094846,20120331,TMIN,39,,,X,2400
USW00094846,20120331,PRCP,0,,,X,2400
USW00094846,20120331,SNOW,0,,,X,
USW00094846,20120331,SNWD,0,,,X,
USW00094846,20120331,AWND,37,,,W,
USW00014819,20120331,TMAX,78,,,W,
USW00014819,20120331,TMIN,39,,,W,
USW00014819,20120331,PRCP,0,,,W,
USW00014819,20120331,AWND,34,,,W,
USW00094846,20120401,TMAX,139,,,X,2400
USW00094846,20120401,TMIN,56,,,X,2400
USW00094846,20120401,PRCP,15,,,X,2400
USW00094846,20120401,SNOW,0,,,X,
USW00094846,20120401,SNWD,0,,,X,
USW00094846,20120401,AWND,42,,,W,
USW00014819,20120401,TMAX,161,,,W,
USW00014819,20120401,TMIN,72,,,W,
USW00014819,20120401,PRCP,51,,,W,
USW00014819,20120401,AWND,39,,,W,
USW00094846,20120402,TMAX,167,,,X,2400
USW00094846,20120402,TMIN,83,,,X,2400
USW00094846,20120402,PRCP,0,,,X,2400
USW00094846,20120402,SNOW,0,,,X,
USW00094846,20120402,SNWD,0,,,X,
USW00094846,20120402,AWND,54,,,W,
USW00014819,20120402,TMAX,161,,,W,
USW00014819,20120402,TMIN,83,,,W,
USW00014819,20120402,PRCP,0,,,W,
USW00014819,20120402,AWND,50,,,W,
USW00094846,20120403,TMAX,211,,,X,2400
USW00094846,20120403,TMIN,89,,,X,2400
USW00094846,20120403,PRCP,0,,,X,2400
USW00094846,20120403,SNOW,0,,,X,
USW00094846,20120403,SNWD,0,,,X,
USW00094846,20120403,AWND,50,,,W,
USW00014819,20120403,TMAX,211,,,W,
USW00014819,20120403,TMIN,89,,,W,
USW00014819,20120403,PRCP,0,,,W,
USW00014819,20120403,AWND,46,,,W,
USW00094846,20120404,TMAX,144,,,X,2400
USW00094846,20120404,TMIN,78,,,X,2400
USW00094846,20120404,PRCP,0,,,X,2400
USW00094846,20120404,SNOW,0,,,X,
USW00094846,20120404,SNWD,0,,,X,
USW00094846,20120404,AWND,70,,,W,
USW00014819,20120404,TMAX,139,,,W,
USW00014819,20120404,TMIN,78,,,W,
USW00014819,20120404,PRCP,0,,,W,
USW00014819,20120404,AWND,71,,,W,
USW00094846,20120405,TMAX,94,,,X,2400
USW00094846,20120405,TMIN,33,,,X,2400
USW00094846,20120405,PRCP,0,,,X,2400
USW00094846,20120405,SNOW,0,,,X,
USW00094846,20120405,SNWD,0,,,X,
USW00094846,20120405,AWND,70,,,W,
USW00014819,20120405,TMAX,94,,,W,
USW00014819,20120405,TMIN,39,,,W,
USW00014819,20120405,PRCP,0,,,W,
USW00014819,20120405,AWND,71,,,W,
USW00094846,20120406,TMAX,117,,,X,2400
USW00094846,20120406,TMIN,6,,,X,2400
USW00094846,20120406,PRCP,0,,,X,2400
USW00094846,20120406,SNOW,0,,,X,
USW00094846,20120406,SNWD,0,,,X,
USW00094846,20120406,AWND,37,,,W,
USW00014819,20120406,TMAX,111,,,W,
USW00014819,20120406,TMIN,33,,,W,
USW00014819,20120406,PRCP,0,,,W,
USW00014819,20120406,AWND,43,,,W,
USW00094846,20120407,TMAX,194,,,X,2400
USW00094846,20120407,TMIN,11,,,X,2400
USW00094846,20120407,PRCP,0,T,,X,2400
USW00094846,20120407,SNOW,0,,,X,
USW00094846,20120407,SNWD,0,,,X,
USW00094846,20120407,AWND,36,,,W,
USW00014819,20120407,TMAX,189,,,W,
USW00014819,20120407,TMIN,33,,,W,
USW00014819,20120407,PRCP,0,T,,W,
USW00014819,20120407,AWND,32,,,W,
USW00094846,20120408,TMAX,189,,,X,2400
USW00094846,20120408,TMIN,72,,,X,2400
USW00094846,20120408,PRCP,0,T,,X,2400
USW00094846,20120408,SNOW,0,,,X,
USW00094846,20120408,SNWD,0,,,X,
USW00094846,20120408,AWND,53,,,W,
USW00014819,20120408,TMAX,183,,,W,
USW00014819,20120408,TMIN,72,,,W,
USW00014819,20120408,PRCP,0,,,W,
USW00014819,20120408,AWND,55,,,W,
USW00094846,20120409,TMAX,172,,,X,2400
USW00094846,20120409,TMIN,50,,,X,2400
USW00094846,20120409,PRCP,0,T,,X,2400
USW00094846,20120409,SNOW,0,,,X,
USW00094846,20120409,SNWD,0,,,X,
USW00094846,20120409,AWND,67,,,W,
USW00014819,20120409,TMAX,167,,,W,
USW00014819,20120409,TMIN,56,,,W,
USW00014819,20120409,PRCP,0,T,,W,
USW00014819,20120409,AWND,65,,,W,
USW00094846,20120410,TMAX,78,,,X,2400
USW00094846,20120410,TMIN,11,,,X,2400
USW00094846,20120410,PRCP,0,,,X,2400
USW00094846,20120410,SNOW,0,,,X,
USW00094846,20120410,SNWD,0,,,X,
USW00094846,20120410,AWND,52,,,W,
USW00014819,20120410,TMAX,72,,,W,
USW00014819,20120410,TMIN,17,,,W,
USW00014819,20120410,PRCP,0,,,W,
USW00014819,20120410,AWND,53,,,W,
USW00094846,20120411,TMAX,122,,,X,2400
USW00094846,20120411,TMIN,0,,,X,2400
USW00094846,20120411,PRCP,0,,,X,2400
USW00094846,20120411,SNOW,0,,,X,
USW00094846,20120411,SNWD,0,,,X,
USW00094846,20120411,AWND,35,,,W,
USW00014819,20120411,TMAX,111,,,W,
USW00014819,20120411,TMIN,-5,,,W,
USW00014819,20120411,PRCP,0,,,W,
USW00014819,20120411,AWND,34,,,W,
USW00094846,20120412,TMAX,172,,,X,2400
USW00094846,20120412,TMIN,0,,,X,2400
USW00094846,20120412,PRCP,0,,,X,2400
USW00094846,20120412,SNOW,0,,,X,
USW00094846,20120412,SNWD,0,,,X,
USW00094846,20120412,AWND,23,,,W,
USW00014819,20120412,TMAX,167,,,W,
USW00014819,20120412,TMIN,17,,,W,
USW00014819,20120412,PRCP,0,,,W,
USW00014819,20120412,AWND,24,,,W,
USW00094846,20120413,TMAX,189,,,X,2400
USW00094846,20120413,TMIN,44,,,X,2400
USW00094846,20120413,PRCP,0,,,X,2400
USW00094846,20120413,SNOW,0,,,X,
USW00094846,20120413,SNWD,0,,,X,
USW00094846,20120413,AWND,57,,,W,
USW00014819,20120413,TMAX,189,,,W,
USW00014819,20120413,TMIN,72,,,W,
USW00014819,20120413,PRCP,0,T,,W,
USW00014819,20120413,AWND,51,,,W,
USW00094846,20120414,TMAX,194,,,X,2400
USW00094846,20120414,TMIN,122,,,X,2400
USW00094846,20120414,PRCP,41,,,X,2400
USW00094846,20120414,SNOW,0,,,X,
USW00094846,20120414,SNWD,0,,,X,
USW00094846,20120414,AWND,37,,,W,
USW00014819,20120414,TMAX,183,,,W,
USW00014819,20120414,TMIN,106,,,W,
USW00014819,20120414,PRCP,221,,,W,
USW00014819,20120414,AWND,34,,,W,
USW00094846,20120415,TMAX,250,,,X,2400
USW00094846,20120415,TMIN,161,,,X,2400
USW00094846,20120415,PRCP,170,,,X,2400
USW00094846,20120415,SNOW,0,,,X,
USW00094846,20120415,SNWD,0,,,X,
USW00094846,20120415,AWND,77,,,W,
USW00014819,20120415,TMAX,244,,,W,
USW00014819,20120415,TMIN,150,,,W,
USW00014819,20120415,PRCP,208,,,W,
USW00014819,20120415,AWND,69,,,W,
USW00094846,20120416,TMAX,194,,,X,2400
USW00094846,20120416,TMIN,61,,,X,2400
USW00094846,20120416,PRCP,3,,,X,2400
USW00094846,20120416,SNOW,0,,,X,
USW00094846,20120416,SNWD,0,,,X,
USW00094846,20120416,AWND,87,,,W,
USW00014819,20120416,TMAX,189,,,W,
USW00014819,20120416,TMIN,61,,,W,
USW00014819,20120416,PRCP,5,,,W,
USW00014819,20120416,AWND,87,,,W,
USW00094846,20120417,TMAX,139,,,X,2400
USW00094846,20120417,TMIN,39,,,X,2400
USW00094846,20120417,PRCP,0,,,X,2400
USW00094846,20120417,SNOW,0,,,X,
USW00094846,20120417,SNWD,0,,,X,
USW00094846,20120417,AWND,31,,,W,
USW00014819,20120417,TMAX,117,,,W,
USW00014819,20120417,TMIN,50,,,W,
USW00014819,20120417,PRCP,0,,,W,
USW00014819,20120417,AWND,31,,,W,
USW00094846,20120418,TMAX,228,,,X,2400
USW00094846,20120418,TMIN,39,,,X,2400
USW00094846,20120418,PRCP,3,,,X,2400
USW00094846,20120418,SNOW,0,,,X,
USW00094846,20120418,SNWD,0,,,X,
USW00094846,20120418,AWND,47,,,W,
USW00014819,20120418,TMAX,222,,,W,
USW00014819,20120418,TMIN,61,,,W,
USW00014819,20120418,PRCP,10,,,W,
USW00014819,20120418,AWND,51,,,W,
USW00094846,20120419,TMAX,161,,,X,2400
USW00094846,20120419,TMIN,72,,,X,2400
USW00094846,20120419,PRCP,0,,,Z,2400
USW00094846,20120419,SNOW,0,,,X,
USW00094846,20120419,SNWD,0,,,X,
USW00094846,20120419,AWND,43,,,W,
USW00014819,20120419,TMAX,161,,,W,
USW00014819,20120419,TMIN,72,,,W,
USW00014819,20120419,PRCP,0,T,,W,
USW00014819,20120419,AWND,38,,,W,
USW00094846,20120420,TMAX,83,,,X,2400
USW00094846,20120420,TMIN,56,,,X,2400
USW00094846,20120420,PRCP,5,,,X,2400
USW00094846,20120420,SNOW,0,,,X,
USW00094846,20120420,SNWD,0,,,X,
USW00094846,20120420,AWND,60,,,W,
USW00014819,20120420,TMAX,100,,,W,
USW00014819,20120420,TMIN,50,,,W,
USW00014819,20120420,PRCP,5,,,W,
USW00014819,20120420,AWND,64,,,W,
USW00094846,20120421,TMAX,117,,,X,2400
USW00094846,20120421,TMIN,22,,,X,2400
USW00094846,20120421,PRCP,0,,,X,2400
USW00094846,20120421,SNOW,0,,,X,
USW00094846,20120421,SNWD,0,,,X,
USW00094846,20120421,AWND,38,,,W,
USW00014819,20120421,TMAX,106,,,W,
USW00014819,20120421,TMIN,22,,,W,
USW00014819,20120421,PRCP,0,,,W,
USW00014819,20120421,AWND,39,,,W,
USW00094846,20120422,TMAX,117,,,X,2400
USW00094846,20120422,TMIN,50,,,X,2400
USW00094846,20120422,PRCP,0,,,X,2400
USW00094846,20120422,SNOW,0,,,X,
USW00094846,20120422,SNWD,0,,,X,
USW00094846,20120422,AWND,60,,,W,
USW00014819,20120422,TMAX,106,,,W,
USW00014819,20120422,TMIN,56,,,W,
USW00014819,20120422,PRCP,0,,,W,
USW00014819,20120422,AWND,65,,,W,
USW00094846,20120423,TMAX,156,,,X,2400
USW00094846,20120423,TMIN,39,,,X,2400
USW00094846,20120423,PRCP,0,,,X,2400
USW00094846,20120423,SNOW,0,,,X,
USW00094846,20120423,SNWD,0,,,X,
USW00094846,20120423,AWND,41,,,W,
USW00014819,20120423,TMAX,144,,,W,
USW00014819,20120423,TMIN,22,,,W,
USW00014819,20120423,PRCP,0,,,W,
USW00014819,20120423,AWND,43,,,W,
USW00094846,20120424,TMAX,189,,,X,2400
USW00094846,20120424,TMIN,33,,,X,2400
USW00094846,20120424,PRCP,0,,,X,2400
USW00094846,20120424,SNOW,0,,,X,
USW00094846,20120424,SNWD,0,,,X,
USW00094846,20120424,AWND,29,,,W,
USW00014819,20120424,TMAX,178,,,W,
USW00014819,20120424,TMIN,33,,,W,
USW00014819,20120424,PRCP,0,,,W,
USW00014819,20120424,AWND,28,,,W,
USW00094846,20120425,TMAX,161,,,X,2400
USW00094846,20120425,TMIN,78,,,X,2400
USW00094846,20120425,PRCP,25,,,X,2400
USW00094846,20120425,SNOW,0,,,X,
USW00094846,20120425,SNWD,0,,,X,
USW00094846,20120425,AWND,30,,,W,
USW00014819,20120425,TMAX,167,,,W,
USW00014819,20120425,TMIN,100,,,W,
USW00014819,20120425,PRCP,13,,,W,
USW00014819,20120425,AWND,36,,,W,
USW00094846,20120426,TMAX,128,,,X,2400
USW00094846,20120426,TMIN,39,,,X,2400
USW00094846,20120426,PRCP,0,,,X,2400
USW00094846,20120426,SNOW,0,,,X,
USW00094846,20120426,SNWD,0,,,X,
USW00094846,20120426,AWND,53,,,W,
USW00014819,20120426,TMAX,128,,,W,
USW00014819,20120426,TMIN,39,,,W,
USW00014819,20120426,PRCP,0,,,W,
USW00014819,20120426,AWND,59,,,W,
USW00094846,20120427,TMAX,122,,,X,2400
USW00094846,20120427,TMIN,17,,,X,2400
USW00094846,20120427,PRCP,3,,,X,2400
USW00094846,20120427,SNOW,0,,,X,
USW00094846,20120427,SNWD,0,,,X,
USW00094846,20120427,AWND,47,,,W,
USW00014819,20120427,TMAX,111,,,W,
USW00014819,20120427,TMIN,39,,,W,
USW00014819,20120427,PRCP,0,T,,W,
USW00014819,20120427,AWND,51,,,W,
USW00094846,20120428,TMAX,100,,,X,2400
USW00094846,20120428,TMIN,72,,,X,2400
USW00094846,20120428,PRCP,64,,,X,2400
USW00094846,20120428,SNOW,0,,,X,
USW00094846,20120428,SNWD,0,,,X,
USW00094846,20120428,AWND,64,,,W,
USW00014819,20120428,TMAX,100,,,W,
USW00014819,20120428,TMIN,67,,,W,
USW00014819,20120428,PRCP,51,,,W,
USW00014819,20120428,AWND,69,,,W,
USW00094846,20120429,TMAX,139,,,X,2400
USW00094846,20120429,TMIN,61,,,X,2400
USW00094846,20120429,PRCP,91,,,X,2400
USW00094846,20120429,SNOW,0,,,X,
USW00094846,20120429,SNWD,0,,,X,
USW00094846,20120429,AWND,47,,,W,
USW00014819,20120429,TMAX,144,,,W,
USW00014819,20120429,TMIN,67,,,W,
USW00014819,20120429,PRCP,28,,,W,
USW00014819,20120429,AWND,45,,,W,
USW00094846,20120430,TMAX,167,,,X,2400
USW00094846,20120430,TMIN,100,,,X,2400
USW00094846,20120430,PRCP,0,T,,X,2400
USW00094846,20120430,SNOW,0,,,X,
USW00094846,20120430,SNWD,0,,,X,
USW00094846,20120430,AWND,22,,,W,
USW00014819,20120430,TMAX,172,,,W,
USW00014819,20120430,TMIN,106,,,W,
USW00014819,20120430,PRCP,99,,,W,
USW00014819,20120430,AWND,20,,,W,
USW00094846,20120501,TMAX,183,,,X,2400
USW00094846,20120501,TMIN,94,,,X,2400
USW00094846,20120501,PRCP,23,,,X,2400
USW00094846,20120501,SNOW,0,,,X,
USW00094846,20120501,SNWD,0,,,X,
USW00094846,20120501,AWND,34,,,W,
USW00014819,20120501,TMAX,178,,,W,
USW00014819,20120501,TMIN,111,,,W,
USW00014819,20120501,PRCP,81,,,W,
USW00014819,20120501,AWND,28,,,W,
USW00094846,20120502,TMAX,267,,,X,2400
USW00094846,20120502,TMIN,144,,,X,2400
USW00094846,20120502,PRCP,0,,,X,2400
USW00094846,20120502,SNOW,0,,,X,
USW00094846,20120502,SNWD,0,,,X,
USW00094846,20120502,AWND,45,,,W,
USW00014819,20120502,TMAX,256,,,W,
USW00014819,20120502,TMIN,156,,,W,
USW00014819,20120502,PRCP,0,T,,W,
USW00014819,20120502,AWND,43,,,W,
USW00094846,20120503,TMAX,300,,,X,2400
USW00094846,20120503,TMIN,189,,,X,2400
USW00094846,20120503,PRCP,340,,,X,2400
USW00094846,20120503,SNOW,0,T,,Z,
USW00094846,20120503,SNWD,0,,,X,
USW00094846,20120503,AWND,54,,,W,
USW00014819,20120503,TMAX,300,,,W,
USW00014819,20120503,TMIN,206,,,W,
USW00014819,20120503,PRCP,18,,,W,
USW00014819,20120503,AWND,60,,,W,
USW00094846,20120504,TMAX,228,,,X,2400
